lat;lon;cidade;estado;endereco
-30.11467;-51.25412;PORTO ALEGRE;RS;R. DR. MARIO TOTTA,  F/ AV., WENCESLAU ESCOBAR - TRASEIRA
-30.01783;-51.20044;PORTO ALEGRE;RS;R. DR. TIM”TEO,  - QUASE ESQUINA AV., CRISTOVAO COLOMBO - TRASEIRA
-30.03474;-51.20965;PORTO ALEGRE;RS;R. FELIPE CAMARAO,  - QUASE ESQUINA R. BENTO FIGUEIREDO - TRASEIRA
-30.02339;-51.19404;PORTO ALEGRE;RS;R. FELIPE NERI,  - TRASEIRA
-30.02165;-51.20756;PORTO ALEGRE;RS;R. HOFFMANN,  - ESQUINA AV., CRISTOVAO COLOMBO - TRASEIRA
-30.04169;-51.19602;PORTO ALEGRE;RS;R. VICENTE DA FONTOURA,  - TRASEIRA
-30.04082;-51.20978;PORTO ALEGRE;RS;R. JER‘NIMO DE ORNELAS,  QUASE ESQUINA R. SANTA TEREZINHA - LATERAL
-30.01203;-51.16607;PORTO ALEGRE;RS;R. ITAPEVA,  - QUASE ESQUINA AV., ASSIS BRASIL - TRASEIRA
-29.99863;-51.13742;PORTO ALEGRE;RS;R. JOAO CONRADO WOLF,  X R”TULA AV., DOS GA⁄CHOS - TRASEIRA
-30.05334;-51.22141;PORTO ALEGRE;RS;R. VISCONDE DO HERVAL,  - LATERAL
-30.01779;-51.16033;PORTO ALEGRE;RS;R. SAPE,  - TRASEIRA
-30.01083;-51.16382;PORTO ALEGRE;RS;R. TAPAJ”S,  - ESQUINA AV., ASSIS BRASIL - LATERAL
-30.02806;-51.23007;PORTO ALEGRE;RS;R. SIQUEIRA CAMPOS,  - LATERAL
-30.04065;-51.19951;PORTO ALEGRE;RS;R. SAO VICENTE,  X ESQUINA AV., PROTASIO ALVES - LATERAL
-30.01735;-51.20359;PORTO ALEGRE;RS;R. VISCONDE DO RIO BRANCO,  - TRASEIRA
-30.0389;-51.20513;PORTO ALEGRE;RS;R. SAO MANOEL,  - QUASE ESQUINA AV., PROTASIO ALVES - LATERAL
-30.04643;-51.20927;PORTO ALEGRE;RS;R. SANTANA,  - PROXIMO AV., IPIRANGA C/B - LATERAL
-30.03872;-51.21094;PORTO ALEGRE;RS;R. SANTA TERESINHA,  - QUASE ESQUINA AV., VENANCIO AIRES - LATERAL
-30.03955;-51.19722;PORTO ALEGRE;RS;R. SANTA CECILIA,  X ESQUINA AV., PROTASIO ALVES PR”XIMO EPTC - TRASEIRA
-30.03727;-51.20844;PORTO ALEGRE;RS;R. RAMIRO BARCELOS,  - DEFRONTE AO HOSPITAL DE CLINICAS - LATERAL
-30.0012;-51.19263;PORTO ALEGRE;RS;R. PADRE DIOGO FEIJ”,  - PR”XIMO AV., SERT”RIO E AV., CEARA - TRASEIRA
-30.0592;-51.21693;PORTO ALEGRE;RS;R. JOSE DE ALENCAR X R”TULA DO PAPA - LATERAL
-30.10894;-51.22727;PORTO ALEGRE;RS;R. LIBERAL,  - QUASE ESQUINA AV., CAV.ALHADA - LATERAL
-30.0474189;-51.2144552;PORTO ALEGRE;RS;AV. IPE
-30.0337959;-51.1524454;PORTO ALEGRE;RS;R. GEN, LIMA E SILVA
-29.997816;-51.1389517;PORTO ALEGRE;RS;AV. SERTORIO
-30.0296471;-51.2031174;PORTO ALEGRE;RS;R. FLORENCIO YGARTUA
-30.0181168;-51.2015357;PORTO ALEGRE;RS;AV. CRISTOVAO COLOMBO
-30.0266389;-51.2203636;PORTO ALEGRE;RS;R. VOLUNTARIOS DA PATRIA, PR”XIMO DO VIADUTO DA CONCEICAO (B/C)
-30.1092944;-51.227119;PORTO ALEGRE;RS;AV. CAV.ALHADA
-30.0181572;-51.164269;PORTO ALEGRE;RS;AV. JOAO WALLIG
-30.127357;-51.219702;PORTO ALEGRE;RS;AV. EDUARDO PRADO PROX. R. ATILIO SUPERTI F/ AV. EDUARDO PRADO
-30.082767;-51.242807;PORTO ALEGRE;RS;AV. CHUI, LADO DO POSTO IPIRANGA - PROXIMO AO SUPERMERCADO BIG SHOP F/AV. . CHUI
-30.0426407;-51.1736286;PORTO ALEGRE;RS;AV. SEN. TARSO DUTRA, LADO DIREITO DE QUEM SOBE F/AV. . IPIRANGA
-30.029732;-51.202989;PORTO ALEGRE;RS;R. FLORENCIO YGARTUA,  ESQ. R. DONA LAURA F/R. FLORENCIO
-30.0317217;-51.2350378;PORTO ALEGRE;RS;R. DOS ANDRADAS,  - ESQUINA R. BENTO MARTINS
-0.015748;-51.081953;MACAP¡;AP;ROD J,K
-0.0339675;-51.1781206;MACAP¡;AP;ROD. SALVADOR DINIZ
-0.0423758;-51.1206469;MACAP¡;AP;RODOVIA JK
-0.043078;-51.1732066;MACAP¡;AP;AV.PRINCESA ISABEL
-0.044097;-51.164883;SANTANA;AP;PEDRO SALVADOR DINIZ
-0.0449571;-51.1151964;MACAP¡;AP;ROD. JK
-0.048799;-51.158872;SANTANA;AP;SALVADOR DINIZ
-0.053767;-51.171698;SANTANA;AP;R. CLAUDIO LUCIO C/ DOM PEDRO
0.107619;-51.126438;MACAP¡;AP;ROD. BR-156
0.07747;-51.066161;MACAP¡;AP;BR
0.064384;-51.057128;MACAP¡;AP;AV. ADILSON PINTO
0.045275;-51.064715;MACAP¡;AP;AV. PRINCESA ISABEL
0.0414125;-51.0560305;MACAP¡;AP;R. ELIEZER LEVY
0.041086;-51.063492;MACAP¡;AP;AV. FAB
0.041054;-51.0639412;MACAP¡;AP;AV.DO FAB
0.03978;-51.056122;MACAP¡;AP;R. ELIEZER LEVY
0.037747;-51.076048;MACAP¡;AP;ENTRADA DO SAMBODROMO
0.035748;-51.072588;MACAP¡;AP;R. SANTOS DUMONT
0.0355735;-51.052041;MACAP¡;AP;R. SAO JOSE C MENDONCA JUNIOR
0.0355735;-51.070535;MACAP¡;AP;R. SAO JOSE C MENDONCA JUNIOR
0.033421;-51.070708;MACAP¡;AP;R. HILDEMAR MAIA
0.033263;-51.052118;MACAP¡;AP;R. SAO JOSE
0.0331177;-51.070596;MACAP¡;AP;R. HILDEMAR MAIA
0.0325424;-51.0553505;MACAP¡;AP;R. GENERAL RONDON
0.031602;-51.055476;MACAP¡;AP;R. GENERAL RONDON
0.025943;-51.06913;MACAP¡;AP;R. PROFESSOR TOSTES
0.023011;-51.071381;MACAP¡;AP;R. HILDEMAR MAIA
0.020551;-51.071658;MACAP¡;AP;AV. CARAMURU
0.020468;-51.069475;MACAP¡;AP;R. PROFESSOR TOSTES
0.0177572;-51.0738134;MACAP¡;AP;R. SANTOS DUMONT
0.0159181;-51.0718442;MACAP¡;AP;R. HILDEMAR MAIA
0.010123;-51.061622;MACAP¡;AP;R. ARAXA
0.0099607;-51.0613116;MACAP¡;AP;R. ARAXA
0.00995;-51.082945;MACAP¡;AP;ROD. JK
0.009323;-51.063728;MACAP¡;AP;ROD. JK
0.005144;-51.075217;MACAP¡;AP;AV. STEPHAN HOUAT
0.003341;-51.081647;MACAP¡;AP;ROD. JK
-0.001486;-51.080264;MACAP¡;AP;ROD. JUSCELINO KUBITSCHECK
-0.002376;-51.077974;MACAP¡;AP;ENTRADA DO SAMBODROMO
-15.835665;-48.085909;BRASÕLIA;DF;ACESSO SAMAMBAIA/ TAGUATINGA
-15.868504;-47.973782;BRASÕLIA;DF;SMPW
-15.878159;-48.016457;BRASÕLIA;DF;SMPW
-16.093055;-47.982067;VALPARAISO DE GOIAS;GO;ROD. BR-040
-16.093199;-47.981821;VALPARAISO DE GOIAS;GO;ROD. BR-040
-16.093551;-47.982004;VALPARAISO DE GOIAS;GO;ROD. BR-040
-23.756887163;-45.859025961;BERTIOGA;SP;ROD. RIO SANTOS KM  ( ENTR. CIDADE VIA BERTIOGA/LITORAL SUL)
-23.004691;-45.550418;TAUBATE;SP;R. FRANCISCO BARRETO LEMOS
-23.005528;-45.555248;TAUBATE;SP;AV. JOSE VICENTE DE BARROS
-23.011116;-45.553491;TAUBATE;SP;AV. JOSE VICENTE DE BARROS
-23.01146;-45.549669;TAUBATE;SP;AV. AMADOR BUENO DA VEIGA
-23.0170477;-45.5439529;TAUBATE;SP;AV. SANTA LUIZA MARILLAC
-23.022375;-45.548497;TAUBATE;SP;AV. FARIA LIMA
-23.0225299;-45.5484563;TAUBATE;SP;AV. BRG, JOSE VICENTE DE FARIA LIMA
-23.023414;-45.545922;TAUBATE;SP;AV. FARIA LIMA
-23.024085;-45.589286;TAUBATE;SP;AV. CHARLER SCHNNEIDER
-23.0243977;-45.577379;TAUBATE;SP;AV.CHARLES SCHNNEIDER
-23.024847;-45.5833213;TAUBATE;SP;AV.CHARLES SCHNNEIDER
-23.02516;-45.59602;TAUBATE;SP;ROD. CARLOS PEDROSO DA SILVEIRA
-23.028283;-45.553283;TAUBATE;SP;AV. DESEMBARGADOR
-23.0326618;-45.5794819;TAUBATE;SP;AV.ITALIA
-23.0327;-45.5795;TAUBATE;SP;AV. ITALIA
-23.03278654;-45.55823241;TAUBATE;SP;AV. HUMAITA
-23.034607;-45.564797;TAUBATE;SP;AV.PROF, WALTER THAUMATURGO
-23.03629772;-45.57936097;TAUBATE;SP;AV.ITALIA
-23.047868;-45.59541;TAUBATE;SP;AV. MARGINAL DA DUTRA
-23.051996;-45.605269;TAUBATE;SP;SP-060 ROD. PRESIDENTE DUTRA 46
-23.052671;-45.604283;TAUBATE;SP;R. VINTE E OITO
-23.055296;-45.622193;TAUBATE;SP;RODOVIA CARLOS PEDROSO DA SILVEIRA
-23.1675;-45.893;SAÉO JOSE DOS CAMPOS;SP;AV. RUI BARBOSA
-23.1935;-45.8694;SAÉO JOSE DOS CAMPOS;SP;ALCA ACESSO
-23.2169;-45.8875;SAÉO JOSE DOS CAMPOS;SP;R. ANTONIO ALEIXO
-23.291939;-45.958696;JACAREI;SP;AV. ENG, DAV.I MONTEIRO
-23.292308;-45.959026;JACAREI;SP;AV. ENG, DAV.I MONTEIRO
-23.297351;-45.964071;JACAREI;SP;AV. ENG, DAV.I MONTEIRO LINO
-23.300538;-45.969381;JACAREI;SP;AV.  DE JULHO
-23.305963;-46.01016;JACAREI;SP;AV. LUCAS NOGUEIRA GARCES
-23.305869;-46.0101059;JACAREI;SP;AV.LUCAS NOGUEIRA GARCES
-23.315948;-45.986515;JACAREI;SP;R. ALZIRA PIRES DE MORAES
-23.3091513;-45.9818259;JACAREI;SP;AV.SAO JOAO
-23.5039;-46.1941;MOGI DAS CRUZES;SP;AV. WALDEMAR LOTHAR
-23.532397;-46.356108;FERRAZ DE VASCONCELOS;SP;AV. ADHEMAR DE BARROS
-23.532711;-46.349413;POA;SP;AV. LUCAS NOGUEIRA GARCEZ
-23.526392;-46.321161;SUZANO;SP;AV. MAJOR PINHEIRO FROES
-23.53195786;-46.35550046;POA;SP;R. DR. ADHEMAR DE BARROS
-23.535352;-46.325591;SUZANO;SP;AV. MOGI DAS CRUZES
-23.535822;-46.29812;SUZANO;SP;AV. JORGE BEI MALUF
-23.536535;-46.322516;SUZANO;SP;AV. MOGI DAS CRUZES
-23.5377;-46.305773;SUZANO;SP;AV. ANTONIO M, FIGUEIRA
-23.539738;-46.32265;SUZANO;SP;AV. SENADOR ROBERTO SIMONSEN
-23.542633;-46.244179;MOGI DAS CRUZES;SP;AV. FCO, FERREIRA LOPES
-23.545359;-46.303978;SUZANO;SP;AV. GOV, MARIO COVAS
-23.545;-46.183805;MOGI DAS CRUZES;SP;AV. FCO, RIBEIRO NOGUEIRA
-23.57182;-45.28157;CARAGUATATUBA;SP;AV.ATLANTICA
-23.68022;-45.4389;CARAGUATATUBA;SP;AV.JOSE HERCULANO
-23.804234;-45.404387;SAÉO SEBASTIAO;SP;R. ITAJUBA
-23.80787;-45.406928;SAÉO SEBASTIAO;SP;AV. REMO CORREA
-23.819896;-46.115191;BERTIOGA;SP;AV. DJALMA COIMBRA
-23.757193;-45.859191;BERTIOGA;SP;ROD. RIO SANTOS
-23.820064;-45.409322;SAÉO SEBASTIAO;SP;ROD. RIO SANTOS
-23.804185;-45.404381;SAÉO SEBASTIAO;SP;AV. REMO CORREA (BCOS, RODOV,ACESSO BALSA) DETER
-23.756948;-45.856767;BERTIOGA;SP;ROD. RIO SANTOS,  (SENTIDO BERTIOGA) INDET
-23.8211599829399;-45.4107954615126;SAÉO SEBASTIAO;SP;AV. ANTONIO BORGES,  (PROX GINASIO MUNICIPAL)
-23.29944576;-45.96349356;JACAREI;SP;R. GENERAL CARNEIRO  S/N (FTE. PQ DA CIDADE)
-23.29811506;-45.96362454;JACAREI;SP;R. FRANCISCO DE LIMA SOBRINHO 154
-23.30583433;-45.96767062;JACAREI;SP;PRACA CONDI FRONTIN DE FRONT AO HABIBS E IGREJA MATRIZ
-23.30996377;-45.97884129;JACAREI;SP;AV NICOLA CAPUCCI PROX R. DA FEIRA EM FRONT NICKEPAR
-12.920244;-38.355298;SALVADOR;BA;AV. LUIS VIANA FILHO
-12.975115;-38.457621;SALVADOR;BA;AV. TANCREDO NEVES
-12.9751;-38.45762;SALVADOR;BA;AV. TANCREDO NEVES
-12.97888;-38.47102;SALVADOR;BA;AV. ACM
-12.991202;-38.438549;SALVADOR;BA;AV. OCTAV.IO MANGABEIRA
-12.8675;-38.29743;LAURO DE FREITAS;BA;ESTRADA DO COCO
-12.90451;-38.34437;SALVADOR;BA;AV. SANTOS DUMONT
-22.7605222;-43.453395;RIO DE JANEIRO;RJ;R. BERNARDINO DE MELLO
-12.8609;-38.28851;CAMACARI;BA;ESTRADA DO COCO
-22.80477569;-43.20808385;RIO DE JANEIRO;RJ;ESTRADA DO GALEAO
-22.80459626;-43.20578255;RIO DE JANEIRO;RJ;ESTRADA DO GALEAO
-22.80498612;-43.20227447;RIO DE JANEIRO;RJ;ESTRADA DO GALEAO
-22.80511842;-43.20204999;RIO DE JANEIRO;RJ;ESTRADA DO GALEAO
-22.81153508;-43.19057464;RIO DE JANEIRO;RJ;ESTRADA DO CACUIA
-22.81160579;-43.19247944;RIO DE JANEIRO;RJ;ESTRADA DO GALEAO
-22.81297407;-43.20735669;RIO DE JANEIRO;RJ;R. CAMBAUBA
-22.815455;-43.222;RIO DE JANEIRO;RJ;ESTRADA DO GALEAO
-22.97472481;-43.61231033;RIO DE JANEIRO;RJ;AV. DAS AMERICAS
-22.9998051;-43.34382743;RIO DE JANEIRO;RJ;AV. DAS AMERICAS
-23.0061181;-43.3143522;RIO DE JANEIRO;RJ;AV. ARMANDO LOMBARDI
-22.891;-47.0552;CAMPINAS;SP;R. CORONEL QUIRINO,
-22.895;-47.0469;CAMPINAS;SP;AV. JOSE DE SOUZA CAMPOS,
-22.898;-47.0498;CAMPINAS;SP;R. PADRE ALMEIDA,
-22.885;-47.0491;CAMPINAS;SP;R. LOPES TROVAO,
-22.904;-47.0575;CAMPINAS;SP;R. CONCEICAO, 233 - LOJA 09
-22.899;-47.0419;CAMPINAS;SP;R. DOUTOR HERMOS BRAGA,
-23.572;-46.6979;S√O PAULO;SP;AV. REBOUCAS,
-22.908;-47.0619;CAMPINAS;SP;R. MARIA TEREZA DIAS DA SILVA,
-23.576;-46.6785;S√O PAULO;SP;AV. EUROPA,
-23.562;-46.6931;S√O PAULO;SP;AV. PEDROSO DE MORAIS,
-23.581;-46.6742;S√O PAULO;SP;R. PEDROSO ALVARENGA,
-23.56;-46.6945;S√O PAULO;SP;AV. PEDROSO DE MORAIS,
-23.578;-46.6707;S√O PAULO;SP;R. SUZANO,
-23.592;-46.6917;S√O PAULO;SP;AV. DAS NAC’ES UNIDAS,
-23.568;-46.6704;S√O PAULO;SP;R. COLOMBIA,
-23.565;-46.6833;S√O PAULO;SP;R. JOAQUIM ANTUNES,
-23.585;-46.6821;S√O PAULO;SP;R. CLODOMIRO AMAZONAS,
-23.558;-46.6892;S√O PAULO;SP;R. FIDALGA,
-23.584;-46.6803;S√O PAULO;SP;R. JOAO CACHOEIRA,
-23.563;-46.6892;S√O PAULO;SP;R. FRADIQUE COUTINHO,
-23.586;-46.6796;S√O PAULO;SP;R. JOAO CACHOEIRA,
-23.561;-46.6807;S√O PAULO;SP;R. ARTUR DE AZEVEDO,
-23.604;-46.6604;S√O PAULO;SP;AV. JANDIRA,
-23.591;-46.6905;S√O PAULO;SP;R. MINISTRO JESUINO CARDOSO,
-23.605;-46.6474;S√O PAULO;SP;R. GUAPIACU,
-23.599;-46.6615;S√O PAULO;SP;ALAMEDA JAUAPERI,
-23.603;-46.6626;S√O PAULO;SP;PRACA NOSSA SENHORA APARECIDA,
-23.611;-46.6617;S√O PAULO;SP;ALAMEDA DOS ANAPURUS,
-23.607;-46.6591;S√O PAULO;SP;AV. JAMARIS,
-23.569;-46.6523;S√O PAULO;SP;AV. BRIGADEIRO LUIZ ANTONIO,
-23.571;-46.6579;S√O PAULO;SP;ALAMENDA CAMPINAS,
-23.564;-46.6527;S√O PAULO;SP;AV. PAULISTA,
-23.57;-46.655;S√O PAULO;SP;R. JOSE MARIA LISBOA,
-23.573;-46.6482;S√O PAULO;SP;R. DR RAFAEL DE BARROS,
-23.487;-46.6328;S√O PAULO;SP;R. AUGUSTO TOLLE,
-23.492;-46.6336;S√O PAULO;SP;R. FRANCISCA JULIA,
-23.491;-46.6284;S√O PAULO;SP;R. VOLUNTARIOS DA PATRIA,
-23.647;-46.5338;SANTO ANDR…;SP;AV. INDUSTRIAL, 600 - LOJA 55
-23.648;-46.5325;SANTO ANDR…;SP;AV. INDUSTRIAL, 600 - LOJA710/712
-23.645;-46.5421;SANTO ANDR…;SP;R. DAS FIGUEIRAS,
-23.658;-46.5236;SANTO ANDR…;SP;R. CAMPOS SALES, 611 - SALA 22
-23.663;-46.5283;SANTO ANDR…;SP;R. SIQUEIRA CAMPOS,
-23.643;-46.5452;SANTO ANDR…;SP;R. DAS FIGUEIRAS,
-23.649;-46.5415;SANTO ANDR…;SP;R. DAS FIGUEIRAS,
-23.664;-46.532;SANTO ANDR…;SP;R. SIQUEIRA CAMPOS,
-23.64;-46.5472;SANTO ANDR…;SP;R. MARINA,
-23.542;-46.549;S√O PAULO;SP;R. CANTAGALO,
-23.545;-46.563;S√O PAULO;SP;R. CANTAGALO,
-23.668;-46.5358;SANTO ANDR…;SP;AV. PEREIRA BARRETO, 42 - PISO 1
-23.548;-46.5633;S√O PAULO;SP;R. APUCARANA,
-23.546;-46.5661;S√O PAULO;SP;R. ITAPURA,
-23.556;-46.5536;S√O PAULO;SP;R. ACURUI,
-23.553;-46.562;S√O PAULO;SP;R. APUCARANA,
-23.555;-46.5421;S√O PAULO;SP;R. NHANDEARA,
-23.531;-46.564;S√O PAULO;SP;R. ANTONIO MACEDO,
-23.551;-46.5684;S√O PAULO;SP;R. ITAPETI,
-23.606;-46.6188;S√O PAULO;SP;R. TUPANACI,
-23.616;-46.6196;S√O PAULO;SP;R. FILIPE CARDOSO,
-23.6;-46.6106;S√O PAULO;SP;R. BAMBORE,
-23.601;-46.6064;S√O PAULO;SP;R. JULIA CORTINES,
-23.595;-46.6081;S√O PAULO;SP;R. COSTA AGUIAR.
-23.588;-46.5755;S√O PAULO;SP;R. MONTEIRO SOARES FILHO,
-23.583;-46.5848;S√O PAULO;SP;R. IMBITUBA, 222 (SALA 01)
-23.574;-46.5871;S√O PAULO;SP;AV. PAES DE BARROS,
-23.62;-46.629;S√O PAULO;SP;PRACA LEONOR KAUPA, 100 - LOJA 130
-8.051;-34.9081;RECIFE;PE;R. JANUARIO BARBOSA,
-8.04;-34.9146;RECIFE;PE;R. JOSE BONIFACIO,
-8.055;-34.908;RECIFE;PE;R. LOPES DE CARVALHO,
-8.048;-34.9166;RECIFE;PE;PRACA PROFESSOR BARRETO CAMPELO, A
-8.034;-34.9107;RECIFE;PE;AV. PARNAMIRIM,
-8.048;-34.9074;RECIFE;PE;R. CLOVIS BEVILAQUA,
-23.508;-46.6525;S√O PAULO;SP;AV. BRAZ LEME,
-23.505;-46.6425;S√O PAULO;SP;R. SOROR ANGELICA,
-23.522;-46.666;S√O PAULO;SP;AV. MARQUES DE SAO VICENTE, 587 - LOJA 2103
-23.508;-46.6573;S√O PAULO;SP;R. BARORE,
-23.502;-46.6433;S√O PAULO;SP;R. MARIA CURUPAITI,
-23.527;-46.7319;S√O PAULO;SP;R. CARLOS WEBER.
-23.526;-46.7312;S√O PAULO;SP;R. PASSO DA PATRIA,  C
-23.526;-46.729;S√O PAULO;SP;R. PASSO DA PATRIA,  C
-23.53;-46.7335;S√O PAULO;SP;AV. IMPERATRIZ LEOPOLDINA, 957 - SALA 801
-23.528;-46.7259;S√O PAULO;SP;R. PASSO DA PATRIA,
-23.532;-46.7258;S√O PAULO;SP;R. BRETANO,
-23.532;-46.7299;S√O PAULO;SP;AV. IMPERATRIZ LEOPOLDINA,
-23.534;-46.7247;S√O PAULO;SP;R. CARLOS WEBER.
-23.585;-46.6374;S√O PAULO;SP;R. DONA INACIA UCHOA,
-23.585;-46.6426;S√O PAULO;SP;R. MORGADO DE MATEUS,
-23.584;-46.64;S√O PAULO;SP;R. DOMINGOS DE MORAES
-23.531;-46.7309;S√O PAULO;SP;AV. IMPERATRIZ LEOPOLDINA,
-23.587;-46.6329;S√O PAULO;SP;R. DOUTOR NETO DE ARAUJO,
-23.587;-46.6455;S√O PAULO;SP;R. AUREA,
-23.587;-46.6457;S√O PAULO;SP;R. AUREA,
-23.589;-46.6353;S√O PAULO;SP;R. DOMINGOS DE MORAIS,
-23.586;-46.6466;S√O PAULO;SP;R. MORGADO DE MATEUS,
-23.588;-46.6304;S√O PAULO;SP;R. DOMINGOS DE MORAES,
-23.596;-46.6369;S√O PAULO;SP;R. DOMINGOS DE MORAES,
-23.586;-46.6274;S√O PAULO;SP;AV. LINS DE VASCONCELOS
-23.576;-46.6339;S√O PAULO;SP;R. BATISTA CEPELOS,
-23.6;-46.6354;S√O PAULO;SP;R. LOEFGREN,
-23.574;-46.6446;S√O PAULO;SP;R. CUBATAO
-23.575;-46.6491;S√O PAULO;SP;R. CARLOS STEINEN,
-23.594;-46.6538;S√O PAULO;SP;R. IPE,
-23.592;-46.6228;S√O PAULO;SP;R. PEDRO CAMPANA,
-23.574;-46.6502;S√O PAULO;SP;R. ALCINO BRAGA,  - PARAISO
-23.589;-46.6212;S√O PAULO;SP;R. MARCELINO CHAMPAGNAT,
-23.587;-46.623;S√O PAULO;SP;R. PROFESSOR SERAFIN ORLANDI,
-23.587;-46.6207;S√O PAULO;SP;R. PROFESSOR SERAFIM ORLANDI,
-23.571;-46.6435;S√O PAULO;SP;R. TREZE DE MAIO,
-23.574;-46.6515;S√O PAULO;SP;R. DOUTOR RAFAEL DE BARROS,
-23.497;-46.8473;BARUERI;SP;ALAMEDA GRAJAU,
-23.497;-46.8506;BARUERI;SP;PRACA DAS PAPOULAS,
-23.498;-46.8512;BARUERI;SP;CALCADA DAS ORQUIDEAS,
-23.498;-46.8527;BARUERI;SP;ALAMEDA ARAGUAIA,  ñ CENTRO EMPRESARIAL
-23.497;-46.8516;BARUERI;SP;CALCADA CICLAMES,
-23.498;-46.8531;BARUERI;SP;ALAMEDA ARAGUAIA,
-23.497;-46.8541;BARUERI;SP;CALCADA DAS MARGARIDAS,
-23.498;-46.8533;BARUERI;SP;ALAMEDA ARAGUAIA,
-23.631;-46.7357;S√O PAULO;SP;AV. GIOVANNI GRONCHI, 5819 - LOJA 232
-23.632;-46.7365;S√O PAULO;SP;R. NELSON GAMA DE OLIVEIRA,
-23.629;-46.732;S√O PAULO;SP;R. DEPUTADO JOAO SUSSUMU HIRATA,
-23.631;-46.7287;S√O PAULO;SP;R. DEPUTADO JOAO SUSSUMU HIRATA,
-23.6294031705488;-46.734437670899;S√O PAULO;SP;R. DOUTOR FONSECA BRASIL,
-23.635;-46.7349;S√O PAULO;SP;R. ALGEMESI,
-23.632;-46.7377;S√O PAULO;SP;AV. GIOVANNI GRONCHI, 5930 - LOJA 13
-23.636;-46.7332;S√O PAULO;SP;R. ALGEMESI,
-23.638;-46.641;S√O PAULO;SP;AV. ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,  - PISO TERREO
-23.638;-46.6315;S√O PAULO;SP;R. DOMICIANO LEITE RIBEIRO,
-23.633;-46.6379;S√O PAULO;SP;AV. DO CAFE, 556 - LOJA 01
-23.633;-46.6395;S√O PAULO;SP;AV. DIEDERICHSEN,
-23.652;-46.6578;S√O PAULO;SP;R. CONSELHEIRO ELIAS DE CARVALHO,
-23.497;-46.853;BARUERI;SP;CALCADA DAS MARGARIDAS,  - CENTRO COMERCIAL
-23.484;-46.859;BARUERI;SP;AV. SAGITARIO, 138 - LOJA11
-23.485;-46.8546;BARUERI;SP;AV. COPACABANA, 325 - LOJA 18
-23.504;-46.8389;SANTANA DE PARNAIBA;SP;AV. MARCOS PENTEADO DE ULHOA RODRIGUES,
-23.505;-46.8488;BARUERI;SP;ALAMEDA RIO NEGRO,
-23.485;-46.8618;BARUERI;SP;R. GEMEOS,
-23.504;-46.8347;BARUERI;SP;AV. PIRACEMA, 669 - LOJA 456
-23.484;-46.8652;BARUERI;SP;AV. SAGITARIO, 138 - LOJA 11
-23.491;-46.8692;BARUERI;SP;R. MARTE,
-23.483;-46.6447;S√O PAULO;SP;AV. CONSELHEIRO MOREIRA DE BARROS, 2780 - LOJAS 1007/1008
-23.484;-46.8596;BARUERI;SP;AV. SAGITARIO, 138 - PISO 1 LOJA 47/48
-23.646;-46.5405;SANTO ANDR…;SP;R. DAS PAINEIRAS,
-23.542;-46.685;S√O PAULO;SP;R. CAPITAL FEDERAL,
-23.539;-46.6809;S√O PAULO;SP;R. APINAJES,
-23.4637591049375;-46.8776741123885;SANTANA DE PARNAIBA;SP;PRACA ALPHA DE CENTAURO, 54 - CENTRO DE APOIO II PISO TERREO LOJA 14/15
-23.4637043781609;-46.8679306364485;SANTANA DE PARNAIBA;SP;AV. DOS PARQUES ,
-23.4631721130236;-46.8775416850359;SANTANA DE PARNAIBA;SP;CALCADA ANTARES,
-23.554;-46.5971;S√O PAULO;SP;R. DOS TRILHOS,
-23.555;-46.5939;S√O PAULO;SP;R. DOS TRILHOS,
-23.557;-46.5937;S√O PAULO;SP;R. DA MOOCA,
-23.483;-46.6451;S√O PAULO;SP;AV. CONSELHEIRO MOREIRA DE BARROS, 2780 - LOJA 1069
-23.49;-46.651;S√O PAULO;SP;AV. IMIRIM,
-23.97;-46.1869;GUARUJ¡;SP;AV. MARJORY DA SILVA PRADO, 1100 - LOJA 30
-23.719;-46.5446;S√O BERNARDO DO CAMPO;SP;R. PAISSANDU,
-23.5310311122439;-46.6897980049491;S√O PAULO;SP;R. DOUTOR AUGUSTO DE MIRANDA,
-23.531;-46.6865;S√O PAULO;SP;R. COTOXO,
-23.531;-46.6814;S√O PAULO;SP;R. PADRE CHICO,
-23.531;-46.6853;S√O PAULO;SP;R. DESEMBARGADOR DO VALE,
-23.527;-46.6908;S√O PAULO;SP;R. DOUTOR RAFAEL CORREIA,
-23.532;-46.6904;S√O PAULO;SP;R. CORONEL MELO DE OLIVEIRA,
-23.528;-46.6802;S√O PAULO;SP;R. PALESTRA ITALIA, 500 ñ PISO 3 LOJA 264
-23.527;-46.6803;S√O PAULO;SP;R. PALESTRA ITALIA, 500 ñ PISO 1
-23.534;-46.6888;S√O PAULO;SP;R. MARINGA,
-23.536;-46.6877;S√O PAULO;SP;R. COTOXO,
-23.524;-46.6899;S√O PAULO;SP;R. CRASSO,
-23.537;-46.6827;S√O PAULO;SP;R. MINISTRO GASTAO MESQUITA,
-23.526;-46.6942;S√O PAULO;SP;R. CORIOLANO,
-23.525;-46.6779;S√O PAULO;SP;AV. FRANCISCO MATARAZZO, 2000 - 3 ANDAR
-23.619;-46.6758;S√O PAULO;SP;R. BARAO DE JACEGUAI,
-23.617;-46.675;S√O PAULO;SP;R. DEMOSTENES
